% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=91562, Sun Jun 21 09:08:42 2026, <python>{}</python>
94 1316 1.400861464998849 1.9492284727635005 -64.15304413220635 -6.0509131043094399e+01 -53.525330170197066 -37.22536460574016 14.627478878088347 -58.75853807112724 nan 1.2   
95 1330 1.3409076067319323 1.949809227875796 -64.15304413220635 -5.6327869326828186e+01 -47.792384289583424 -18.53878175814753 9.655451403340642 -51.35306664586679 nan 1.2   
96 1344 1.281956607685928 1.9589341240559852 -64.15304413220635 -5.5998562931724024e+01 -48.125403775280645 -38.35641420926867 7.691548162872458 -52.34884732524487 nan 1.2   
97 1358 1.2168541471089915 1.967182614917307 -64.15304413220635 -6.0115652166096460e+01 -52.62835855272953 -40.700794146797676 7.569050523934806 -57.127976983288846 nan 1.2   
98 1372 1.1264565065026164 1.9693149130945549 -64.15304413220635 -6.2144617477798704e+01 -57.88309847564044 -41.81649960044291 11.507079998714289 -61.32193499756792 nan 1.2   
99 1386 1.0602350042012556 1.9554295431368038 -64.15304413220635 -6.3340241111565895e+01 -59.17554184033857 -46.78560864699775 4.754630519121243 -60.49576689445367 nan 1.2   
100 1400 1.0179987376428428 1.9474757442091117 -64.15304413220635 -6.3902333164434296e+01 -60.1045597514359 -43.46990138972416 5.201781999694241 -62.09507048782373 nan 1.3   
101 1414 0.9728667449980021 1.9558295500210774 -65.30446864636964 -6.5304468646369642e+01 -60.57290143885535 -53.60242274211127 4.576428672452451 -62.396093212504496 nan 1.3   
102 1428 0.9312032382773255 1.9548656611936606 -65.43541240894203 -6.5435412408942028e+01 -61.617804464580495 -56.26820704358882 4.371336350976186 -63.48514174789392 nan 1.3   
103 1442 0.8839962795180895 1.9687696626449127 -65.43541240894203 -6.5265801999058652e+01 -61.96150962600841 -59.133197418544995 3.1315091655679907 -64.06133802154407 nan 1.3   
104 1456 0.856654084705091 1.981685269576459 -65.43541240894203 -6.5147913437541206e+01 -63.404634367655056 -58.150383015463625 1.855039902808933 -64.52232557356639 nan 1.3   
105 1470 0.8496838084996267 1.9760970648912226 -66.18395530919462 -6.6183955309194616e+01 -63.67047708934601 -55.11070330932294 1.9903087132989157 -64.671138822081 nan 1.3   
106 1484 0.8309286937385314 1.9737203650469364 -66.38557575774244 -6.6385575757742444e+01 -64.50293676707324 -53.830015897296434 2.0334500516447065 -65.69825479023534 nan 1.3   
107 1498 0.818578935135627 1.9747638334542748 -67.02444692714046 -6.7024446927140460e+01 -64.9664506532618 -62.77708327171739 1.9267139498279562 -65.99314470987167 nan 1.3   
108 1512 0.8020892765248835 1.969224778540605 -67.02444692714046 -6.6893168201804173e+01 -65.48419495191314 -62.81590808429205 2.001226155877248 -66.40714640746542 nan 1.3   
109 1526 0.7767304770484484 1.9749458859657236 -67.02444692714046 -6.6609094659778776e+01 -65.65465753030693 -63.57858053075593 1.5638076150706581 -66.19729202441735 nan 1.4   
110 1540 0.7577553489293967 1.9658605831944171 -67.02444692714046 -6.6603446018574701e+01 -65.24015699637202 -63.980266933483826 0.9625429351312533 -65.86292380137301 nan 1.4   
111 1554 0.724538637426412 1.9584946265604564 -67.07279688464565 -6.7072796884645655e+01 -64.76797404524406 -61.13641760087874 3.0730016285122375 -66.23584711222463 nan 1.4   
112 1568 0.7048539166489134 1.967172171838958 -67.07279688464565 -6.6814190474145477e+01 -65.57395623287518 -62.7969441582835 1.4069943757227321 -66.37190197085843 nan 1.4   
113 1582 0.6833832545936102 1.9693239463233796 -67.07279688464565 -6.6815359169926978e+01 -66.12331645427858 -64.02192344814961 0.7200951939478557 -66.54960681374725 nan 1.4   
114 1596 0.6745389105421942 1.976115615826108 -67.07279688464565 -6.6790773510238637e+01 -66.23592119084084 -64.29957350444197 1.114039938613729 -66.56254070000989 nan 1.4   
115 1610 0.6500181226073055 1.9825261817437843 -67.07279688464565 -6.6945396937615584e+01 -65.55662761130336 -60.49869222925508 1.6545876030338604 -66.36655112943981 nan 1.4   
